,Country/Region,date,deaths,confirmed,Total_Pop,Pop_Over_65,Urban_Pop,Life_Expectancy,Pop_Desity,GNI_Per_Capita,Vulnerable_emp_last,log_Total_Pop,log_GNI_Per_Capita,log_Pop_Over_65
8078,Trinidad and Tobago,3/5/20,1.0,1.0,1389858.0,149201.0,739182.0,73.245,270.92748539999997,15950.0,18.10300061,14.144712861112685,9.677276802172448,11.913056371487691
8079,Tunisia,3/5/20,1.0,1.0,11565204.0,961725.0,7973630.0,76.31,74.44132338,3500.0,20.60400033,16.26351157938768,8.160803920954665,13.776484865793165
8080,Turkey,3/5/20,1.0,1.0,82319724.0,6983357.0,61857510.0,77.161,106.96012890000002,10420.0,28.00899887,18.226121308862524,9.251578279992428,15.759040447877643
8081,Taiwan*,3/5/20,1.0,44.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
8082,Tanzania,3/5/20,1.0,1.0,56318348.0,1465009.0,19022085.0,64.479,63.57907879999999,1020.0,82.71999741,17.846530954753696,6.928537818164665,14.197372626348574
8083,Uganda,3/5/20,1.0,1.0,42723139.0,829251.0,10156999.0,62.516000000000005,213.06173450000003,620.0,75.11900043,17.57025125178774,6.431331081933479,13.628279368624298
8084,Ukraine,3/5/20,1.0,1.0,44622516.0,7333571.0,30946607.0,71.78097561,77.02966735,2660.0,14.81700024,17.613749155059452,7.886457270977689,15.807973267579435
8085,Uruguay,3/5/20,1.0,1.0,3449299.0,510997.0,3288355.0,77.632,19.70802765,15650.0,23.904000399999997,15.053681869870122,9.658290091690503,13.144120955283856
8086,US,3/5/20,12.0,217.0,327167434.0,51717496.0,269114845.0,78.53902439,35.76608858,63080.0,3.7339999410000004,19.60598263145618,11.052174893836543,17.761306715491894
8087,Uzbekistan,3/5/20,1.0,1.0,32955400.0,1456345.0,16635227.0,71.388,77.46920545,2020.0,40.04900169,17.310665720502953,7.611347717403621,14.19144111687012
8088,Holy See,3/5/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
8089,Saint Vincent and the Grenadines,3/5/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
8090,Venezuela,3/5/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
8091,Vietnam,3/5/20,1.0,16.0,95540395.0,6950543.0,34317154.0,75.241,308.1252459,2360.0,54.55900002,18.37505971077829,7.766840537085513,15.754330487859068
8092,Yemen,3/5/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
8093,South Africa,3/5/20,1.0,1.0,57779622.0,3072723.0,38339668.0,63.538000000000004,47.63011978,5750.0,9.753000319,17.87214672823203,8.657129031713755,14.938075022565553
8094,Zambia,3/5/20,1.0,1.0,17351822.0,364332.0,7551686.0,63.043,23.3414789,1430.0,77.78099823,16.669208130883572,7.266128779556451,12.805823563577064
8095,Zimbabwe,3/5/20,1.0,1.0,14439018.0,424438.0,4650663.0,60.812,37.32459093,1790.0,65.65199852,16.485444752833093,7.490529402060711,12.958523575939138
8096,Afghanistan,3/6/20,1.0,1.0,37172386.0,960879.0,9477100.0,64.13,56.93776001,550.0,89.3789978,17.431076758667263,6.311734809152915,13.775604810228371
8097,Angola,3/6/20,1.0,1.0,30809762.0,682859.0,20184707.0,60.379,24.71305206,3370.0,67.08900166,17.243342178235572,8.12296471523406,13.43404513950399
8098,Albania,3/6/20,1.0,1.0,2866376.0,393976.0,1728969.0,78.333,104.6122628,4860.0,54.85400009,14.868559420938455,8.488999457045455,12.88404781094163
8099,Andorra,3/6/20,1.0,1.0,77006.0,615946.0,67813.0,74.292,163.8425532,5670.0,31.869500754999997,11.251651605794748,8.643120748014027,13.330916199853053
8100,United Arab Emirates,3/6/20,1.0,29.0,9630959.0,104496.0,8332898.0,77.64699999999999,135.6091101,40880.0,0.71100001,16.08049346727926,10.618420686417931,11.556913641840945
8101,Argentina,3/6/20,1.0,2.0,44494502.0,4946805.0,40877099.0,76.372,16.2585101,12390.0,21.5019995,17.610876211416358,9.424725681616493,15.414252673754616
8102,Armenia,3/6/20,1.0,1.0,2951776.0,332187.0,1864017.0,74.797,103.6802248,4230.0,40.21000099,14.89791791984364,8.350193650720067,12.713456352691306
8103,Antigua and Barbuda,3/6/20,1.0,1.0,96286.0,8473.0,23685.0,76.752,218.83181820000001,15890.0,31.869500754999997,11.475088593865706,9.673508190212637,9.044757931186505
8104,Australia,3/6/20,0.25,7.5,24992369.0,3912924.0,21496436.0,82.49756098,3.249129487,53230.0,10.72899967,17.034081136249476,10.882396212388988,15.17979573412923
8105,Austria,3/6/20,1.0,55.0,8847037.0,1681076.0,5157557.0,81.64146341,107.2069267,49310.0,7.666000008999999,15.995593271697624,10.805902458874636,14.334945217409503
8106,Azerbaijan,3/6/20,1.0,6.0,9942334.0,615946.0,5535892.0,72.693,120.26531990000001,4050.0,55.03899956,16.11231246050259,8.30671904320269,13.330916199853053
8107,Burundi,3/6/20,1.0,1.0,11175378.0,251104.0,1456375.0,60.898,435.178271,280.0,94.64800262,16.22922361287762,5.638354669333745,12.433626457332931
8108,Belgium,3/6/20,1.0,109.0,11422068.0,2146063.0,11193741.0,81.43902439,377.2149273,45910.0,10.20100009,16.251057919162257,10.734460018752944,14.579146024654461
8109,Benin,3/6/20,1.0,1.0,11485048.0,373678.0,5433806.0,61.174,101.8539198,870.0,87.96699715,16.256556660530713,6.769641976852503,12.831152419085917
8110,Burkina Faso,3/6/20,1.0,1.0,19751535.0,475416.0,5798656.0,60.768,72.19128289,670.0,86.40799713,16.798741818439208,6.508769136971682,13.071947592629419
8111,Bangladesh,3/6/20,1.0,1.0,161356039.0,8323375.0,59107944.0,72.05199999999999,1239.5793119999998,1750.0,55.49200153,18.89912390991097,7.467942332285852,15.93457849972609
8112,Bulgaria,3/6/20,1.0,1.0,7024216.0,1476625.0,5268724.0,74.81219512,64.70353721,8860.0,8.223000169,15.764874307897326,9.089414904047302,14.205270313470603
8113,Bahrain,3/6/20,1.0,60.0,1569439.0,38080.0,1401305.0,77.032,2017.2737,21890.0,1.047999978,14.266229425798143,9.99383087243373,10.547470749064702
8114,Bahamas,3/6/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
8115,Bosnia and Herzegovina,3/6/20,1.0,2.0,3323929.0,547462.0,1603630.0,77.128,64.92048828,5740.0,19.26999998,15.01665837577063,8.655388690167637,13.213050158480492
8116,Belarus,3/6/20,1.0,6.0,9485386.0,1408120.0,7455039.0,74.12926829,46.7287999,5670.0,3.4609999210000004,16.065262961784057,8.643120748014027,14.15776674950771
8117,Belize,3/6/20,1.0,1.0,383071.0,18144.0,175155.0,74.365,16.79399386,4470.0,27.11899996,12.855978240051096,8.405367376233981,9.806150319647172
8118,Bolivia,3/6/20,1.0,1.0,11353142.0,816512.0,7881919.0,70.945,10.48014585,3370.0,58.09999847,16.245005179857003,8.12296471523406,13.612798112882565
8119,Brazil,3/6/20,1.0,13.0,209469333.0,18690609.0,181335507.0,75.456,25.06171624,9140.0,27.52400064,19.16008790952399,9.12052506765382,16.743531816673357
8120,Barbados,3/6/20,1.0,1.0,286641.0,45297.0,89280.0,78.98100000000001,666.6069767000001,15410.0,15.77499981,12.56598932934774,9.642836819135377,10.721018160386105
8121,Brunei,3/6/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
8122,Bhutan,3/6/20,1.0,1.0,754394.0,45286.0,308509.0,71.12899999999999,19.77752777,2970.0,71.35299873,13.533671382495752,7.9966538754626075,10.720775294568275
8123,Botswana,3/6/20,1.0,1.0,2254126.0,95211.0,1565400.0,68.812,3.977424876,7750.0,25.3029995,14.62827331627142,8.955577146281511,11.463861263255938
8124,Central African Republic,3/6/20,1.0,1.0,4666377.0,131861.0,1930200.0,52.24,7.490412212000001,490.0,93.6269989,15.355893739855334,6.19644412779452,11.789511200154266
8125,Canada,3/6/20,1.0,3.2666666666666666,37058856.0,6385985.0,30169985.0,82.24897561,4.075308214,44940.0,10.72899997,17.428017936467832,10.713105797383161,15.669616459958814
8126,Switzerland,3/6/20,1.0,214.0,8516543.0,1586054.0,6284953.0,83.60243902,215.5213784,84410.0,8.983000159,15.957521182711035,11.343453003845157,14.276760359011964
8127,Chile,3/6/20,1.0,4.0,18729160.0,2159435.0,16400002.0,79.90899999999999,25.18944607,14670.0,24.07000017,16.74559227896956,9.593628035139645,14.585357634453795
8128,China,3/6/20,92.24242424242425,2445.151515151515,1392730000.0,152098421.0,823827650.0,76.47,148.34883330000002,9460.0,43.82800102,21.054531687401127,9.154933364704444,18.84003838242225
8129,Cote d'Ivoire,3/6/20,1.0,1.0,25069229.0,716715.0,12729904.0,57.016999999999996,78.83405346,1600.0,72.35900021,17.037151755661995,7.3783837129967145,13.482434946275866
8130,Cameroon,3/6/20,1.0,1.0,25216237.0,688120.0,14215401.0,58.511,53.34398891,1440.0,73.74600029,17.042998710046977,7.273092595999522,13.44171997354482
8131,Congo (Brazzaville),3/6/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
8132,Congo (Kinshasa),3/6/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
8133,Colombia,3/6/20,1.0,1.0,49648685.0,4209239.0,40105215.0,76.925,44.74870212,6180.0,46.83599997,17.720482482848446,8.729235349659273,15.252792666797085
8134,Comoros,3/6/20,1.0,1.0,832322.0,25028.0,241082.0,63.912,447.2444775,1380.0,64.66900158,13.631975865618857,7.2305631534092925,10.127790431570185
8135,Cabo Verde,3/6/20,1.0,1.0,543767.0,25064.0,357429.0,72.57,134.9297767,3420.0,28.77499938,13.2062779642854,8.137688184977605,10.129227729697604
8136,Costa Rica,3/6/20,1.0,1.0,4999441.0,477439.0,3966556.0,79.914,97.91306306,11520.0,20.07799983,15.424836864170631,9.351926736038054,13.076193776557478
8137,Cuba,3/6/20,1.0,1.0,11338138.0,1721834.0,8734561.0,78.66199999999999,108.9995962,7480.0,7.9880002139999995,16.243682733449024,8.920121751872404,14.358901140563566
8138,Cyprus,3/6/20,1.0,1.0,1189265.0,163156.0,794548.0,80.672,128.7083333,26300.0,11.10400039,13.988846868061499,10.177362240256695,12.00246820640293
8139,Czechia,3/6/20,1.0,18.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
8140,Germany,3/6/20,1.0,670.0,82927922.0,17797959.0,64113235.0,80.9902439,237.37096980000004,47090.0,5.825000048,18.233482390894892,10.759837178943316,16.694594401952887
8141,Djibouti,3/6/20,1.0,1.0,958920.0,43416.0,745819.0,65.893,41.36842105,3190.0,47.27200079,13.773563972995827,8.068089626278244,10.678606348461217
8142,Dominica,3/6/20,1.0,1.0,71625.0,615946.0,50483.0,74.292,95.5,7090.0,31.869500754999997,11.179213415525163,8.866581653303996,13.330916199853053
8143,Denmark,3/6/20,1.0,8.0,5797446.0,1148645.0,5094448.0,81.00487805,138.0673017,60140.0,5.109000057,15.57292820619854,11.004447084272586,13.95409441536541
8144,Dominican Republic,3/6/20,1.0,2.0,10627165.0,752703.0,8615868.0,73.689,219.9785759,7760.0,40.22500098,16.178924110821896,8.95686647085414,13.531427335210708
8145,Algeria,3/6/20,1.0,17.0,42228429.0,2686782.0,30670086.0,76.499,17.73007507,3920.0,26.76200044,17.558604248856966,8.27410200229233,14.803855125125411
8146,Ecuador,3/6/20,1.0,13.0,17084357.0,1222777.0,10903407.0,76.584,68.78868175,6110.0,46.12099934,16.65367386600373,8.717845704894916,14.016635877342038
8147,Egypt,3/6/20,1.0,15.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
8148,Eritrea,3/6/20,1.0,1.0,3213972.0,131254.0,1149670.0,65.538,31.82150495,720.0,78.19699859999999,14.983018424497576,6.580639137284949,11.78489727496636
8149,Western Sahara,3/6/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
8150,Spain,3/6/20,5.0,400.0,46723749.0,9054365.0,37528982.0,83.32926829,93.52905826,29340.0,11.36199993,17.65976315867411,10.286741134279072,16.018757630282945
8151,Estonia,3/6/20,1.0,10.0,1320884.0,259241.0,909825.0,77.64146341,30.38610536,21140.0,5.504000082999999,14.093812524453767,9.958969561995133,12.46551726737071
8152,Ethiopia,3/6/20,1.0,1.0,109224559.0,3824097.0,22678295.0,65.872,109.22455900000001,790.0,85.98099899,18.50891650441188,6.673297967767654,15.15683318044011
8153,Finland,3/6/20,1.0,15.0,5518050.0,1198564.0,4711421.0,81.42926829,18.15685565,48280.0,9.225000232000001,15.523535276195815,10.784793387507323,13.996635565845683
8154,Fiji,3/6/20,1.0,1.0,883483.0,48147.0,496942.0,67.252,48.35703339,5860.0,43.28199959,13.691628460787298,8.676075516476429,10.782034879499625
8155,France,3/6/20,0.8181818181818182,59.63636363636363,66987244.0,13420643.0,53887219.0,82.52439024,122.33839569999999,41080.0,7.44200021,18.020012786097645,10.623301006492076,16.412304676433916
8156,Gabon,3/6/20,1.0,1.0,2119275.0,75529.0,1893996.0,65.839,8.224764233,6830.0,31.53200078,14.566585078886606,8.82922635473185,11.232285207307493
8157,United Kingdom,3/6/20,0.09090909090909091,14.909090909090908,66488991.0,12231225.0,55450489.0,81.15609756,274.82739219999996,41770.0,12.92399985,18.01254695808926,10.639957597831893,16.319502747937577
8158,Georgia,3/6/20,1.0,4.0,3731000.0,554631.0,2187560.0,73.414,65.27520207,4440.0,49.24500084,15.132187120227917,8.398634855292102,13.226060109741974
8159,Ghana,3/6/20,1.0,1.0,29767108.0,913522.0,16687441.0,63.463,130.8214292,2130.0,68.86299992,17.208914617090606,7.664346632098617,13.725063832370488
8160,Guinea,3/6/20,1.0,1.0,12414318.0,363246.0,4486535.0,60.706,50.52221227,850.0,89.94799995,16.33436112241952,6.7464121285733745,12.802838322623478
8161,Gambia,3/6/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
8162,Guinea-Bissau,3/6/20,1.0,1.0,1874309.0,52925.0,812700.0,57.673,66.65394737,750.0,78.34399986,14.443751149658032,6.621405651764134,10.876649990486822
8163,Equatorial Guinea,3/6/20,1.0,1.0,1308974.0,32173.0,944333.0,58.06100000000001,46.66573975,6840.0,55.8010006,14.084754946161148,8.830689198760998,10.378913951950253
8164,Greece,3/6/20,1.0,45.0,10727668.0,2323106.0,8481080.0,81.38780488,83.22473235,19770.0,26.66300058,16.188336849627245,9.89197149657488,14.658416071819618
8165,Grenada,3/6/20,1.0,1.0,111454.0,10724.0,40427.0,72.388,327.8058824,9650.0,31.869500754999997,11.621376200975032,9.174816815907135,9.280332743796217
8166,Guatemala,3/6/20,1.0,1.0,17247807.0,829977.0,8805695.0,73.81,160.9537794,4400.0,34.52200031,16.663195620903487,8.38958706681109,13.629154473397394
8167,Guyana,3/6/20,1.0,1.0,779004.0,50248.0,207262.0,69.624,3.957348235,4770.0,56.82600117,13.565772743317524,8.470311205516108,10.824745925225793
8168,Honduras,3/6/20,1.0,1.0,9587522.0,449714.0,5474092.0,74.898,85.68703191,2350.0,40.54699993,16.075973123611746,7.762596048540069,13.016369327772894
8169,Croatia,3/6/20,1.0,11.0,4089400.0,836096.0,2328791.0,77.82682927,73.077198,14000.0,7.519999743,15.223909062525712,9.546884034617925,13.636499914044164
8170,Haiti,3/6/20,1.0,1.0,11123176.0,550531.0,6148669.0,63.29,403.5985486,800.0,84.94000030000001,16.224541507420675,6.68586094706836,13.21864036242911
8171,Hungary,3/6/20,1.0,2.0,9768785.0,1871477.0,6970126.0,76.06341463,107.9066055,14780.0,5.688999921000001,16.094702758365862,9.601097851212073,14.44223905098101
8172,Indonesia,3/6/20,1.0,4.0,267663435.0,15677491.0,148084795.0,71.282,147.75219009999998,3840.0,47.22200108,19.405240913431605,8.253488028345904,16.56773661111374
8173,India,3/6/20,1.0,31.0,1352617328.0,83591151.0,460295677.0,69.165,454.9380726,2020.0,76.69500256,21.025307314645108,7.611347717403621,18.24144823513319
8174,Ireland,3/6/20,1.0,18.0,4853506.0,672978.0,3065960.0,81.95609756,70.45298302,61390.0,10.85500044,15.395212094391542,11.025018523586803,13.419469404573901
8175,Iran,3/6/20,124.0,4747.0,81800269.0,5058998.0,61266765.0,76.271,50.22242012,5470.0,41.24199963,18.219791102301023,8.607216694063826,15.43667919560653
8176,Iraq,3/6/20,3.0,40.0,38433600.0,1277379.0,27085311.0,70.294,88.53057004,5040.0,25.85400033,17.464442660987515,8.525359754082631,14.060321663184176
8177,Iceland,3/6/20,1.0,43.0,353574.0,52312.0,331698.0,82.20487805,3.526922693,67960.0,7.939999834,12.775850905888701,11.126689290215575,10.865000185131196
8178,Israel,3/6/20,1.0,37.0,8883800.0,1064011.0,8210230.0,82.60243902,410.52680219999996,40920.0,8.228000283,15.999740063925675,10.619398657694624,13.877557227015616
8179,Italy,3/6/20,197.0,4636.0,60431283.0,13749132.0,42566587.0,83.24390244,205.4507479,33730.0,17.0,17.91701747583665,10.426172574814567,16.436486325543378
8180,Jamaica,3/6/20,1.0,1.0,2934855.0,258169.0,1633951.0,74.267,270.9930748,4970.0,35.72899872,14.892168947008336,8.511376306094673,12.46137356164344
8181,Jordan,3/6/20,1.0,1.0,9956011.0,382957.0,9057879.0,74.292,112.1424983,4200.0,8.58400017,16.11368714777223,8.343077871169383,12.85568060157521
8182,Japan,3/6/20,6.0,420.0,126529100.0,34892133.0,115920900.0,84.0997561,347.0734584,41310.0,8.392999887,18.655982887105825,10.62888408731157,17.367771974949743
8183,Kazakhstan,3/6/20,1.0,1.0,18276499.0,1350971.0,10495828.0,72.95,6.769825907,8070.0,25.84799954,16.721126639575157,8.996032669324372,14.116334891338962
8184,Kenya,3/6/20,1.0,1.0,51393010.0,1202178.0,13891531.0,65.90899999999999,90.29941666,1620.0,53.49499893,17.755012748417613,7.390798521735676,13.999646301459254
8185,Kyrgyzstan,3/6/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
8186,Cambodia,3/6/20,1.0,1.0,16249798.0,742401.0,3800503.0,69.289,92.05641287,1390.0,50.77499962,16.60359109743275,7.237778191923443,13.517646154416017
8187,Saint Kitts and Nevis,3/6/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
8188,"Korea, South",3/6/20,42.0,6593.0,51635256.0,7445058.0,42061563.0,82.62682927,529.6521036,30600.0,23.520000699999997,17.759715272319372,10.328787967145063,15.823061148850579
8189,Kuwait,3/6/20,1.0,58.0,4137309.0,105521.0,4137309.0,75.311,232.1722222,34290.0,1.060999978,15.235556376162883,10.442638208053022,11.56667474096442
8190,Laos,3/6/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
8191,Lebanon,3/6/20,1.0,22.0,6848925.0,479587.0,6067668.0,78.833,669.4941349,7920.0,27.58699918,15.739602409624666,8.97727273946428,13.08068268097176
8192,Liberia,3/6/20,1.0,1.0,4818977.0,156782.0,2464955.0,63.295,50.03090739,610.0,77.70799923,15.388072430349546,6.415096959171596,11.962617962653402
8193,Libya,3/6/20,1.0,1.0,6678567.0,293325.0,5349666.0,72.52,3.7956323810000003,6400.0,5.711000025,15.714414151274541,8.764209507142004,12.589039897473775
8194,Saint Lucia,3/6/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
8195,Liechtenstein,3/6/20,1.0,1.0,37910.0,615946.0,5436.0,82.25853659,236.9375,5670.0,31.869500754999997,10.54299658642679,8.643120748014027,13.330916199853053
8196,Sri Lanka,3/6/20,1.0,1.0,21670000.0,2269547.0,4003749.0,76.648,345.558922,4060.0,38.88999987,16.89143941965929,8.309184527686298,14.635091250688046
8197,Lithuania,3/6/20,1.0,1.0,2789533.0,549678.0,1887928.0,74.67073171,44.53135138,17430.0,9.517999709,14.8413851147577,9.766005509214866,13.217089750463018
8198,Luxembourg,3/6/20,1.0,2.0,607728.0,86195.0,552917.0,82.68536585,250.0938272,70870.0,6.2210000160000005,13.317484337899765,11.168616602047633,11.364379051862802
8199,Latvia,3/6/20,1.0,1.0,1926542.0,386149.0,1312784.0,74.68048780000001,30.98330653,16510.0,7.909000158,14.471237763069176,9.711782104431833,12.86398117399741
8200,Morocco,3/6/20,1.0,2.0,36029138.0,2526689.0,22501278.0,76.218,80.72851893,3090.0,48.81599998,17.399838585686037,8.036249942132116,14.7424207037363
8201,Monaco,3/6/20,1.0,1.0,38682.0,615946.0,38682.0,74.292,19196.0,5670.0,31.869500754999997,10.563155506021905,8.643120748014027,13.330916199853053
8202,Moldova,3/6/20,1.0,1.0,3545883.0,406697.0,1511574.0,71.717,123.5198035,2980.0,34.25500035,15.08129805216525,8.000014093678072,12.915826174253521
8203,Madagascar,3/6/20,1.0,1.0,26262368.0,784383.0,9767237.0,66.311,45.13985562,510.0,85.2480011,17.083647636022047,6.236369590203704,13.572653975340044
8204,Maldives,3/6/20,1.0,1.0,515696.0,19098.0,205288.0,78.325,1718.9866670000001,9280.0,19.34999919,13.153274662686469,9.135724578595394,9.857391256643155
8205,Mexico,3/6/20,1.0,6.0,126190788.0,9115625.0,101149488.0,74.947,64.91462641,9180.0,26.81899929,18.653305518085972,9.1248914101437,16.025500641739967
8206,North Macedonia,3/6/20,1.0,3.0,2082958.0,284744.0,1207345.0,75.589,82.59151467,5450.0,19.10099983,14.549300036900089,8.603554357064281,12.559349321892752
8207,Mali,3/6/20,1.0,1.0,19077690.0,478322.0,8080546.0,58.452,15.63501586,840.0,89.62799835,16.764030199889806,6.734591659972948,13.078041515486948
8208,Malta,3/6/20,1.0,1.0,483530.0,98395.0,457477.0,82.45365854,1511.03125,26480.0,9.834999964,13.088870707642284,10.184182773688342,11.49675543180759
8209,Burma,3/6/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
8210,Montenegro,3/6/20,1.0,1.0,622345.0,93196.0,415807.0,76.667,46.27100372,8430.0,13.26700044,13.341251487156923,9.039670667922676,11.44247081131441
8211,Mongolia,3/6/20,1.0,1.0,3170208.0,129457.0,2169849.0,69.509,2.040608667,3660.0,48.90499926,14.969308074279507,8.205491613120236,11.771111783192897
8212,Mozambique,3/6/20,1.0,1.0,29495962.0,852659.0,10615007.0,59.309,37.50853531,460.0,83.08600235,17.199763964487953,6.133398042996649,13.656116153813961
8213,Mauritania,3/6/20,1.0,1.0,4403319.0,138313.0,2363349.0,64.464,4.272163578,1160.0,52.81000137,15.29786935981673,7.057036981697891,11.837281741741377
8214,Mauritius,3/6/20,1.0,1.0,1265303.0,145183.0,516155.0,74.51463415,623.3019704,12050.0,16.25899959,14.050822967477977,9.396902923027392,11.88575718246369
8215,Malawi,3/6/20,1.0,1.0,18143315.0,479970.0,3072933.0,63.278999999999996,192.4407616,360.0,59.53000069,16.713812786386313,5.8888779583328805,13.081480964392247
8216,Malaysia,3/6/20,1.0,83.0,31528585.0,2103510.0,23973075.0,75.828,95.96282149,10590.0,21.79099989,17.26640518433738,9.267759862843668,14.559118411378645
8217,Namibia,3/6/20,1.0,1.0,2448255.0,89019.0,1224911.0,63.021,2.973745582,5220.0,24.73599935,14.710886492310152,8.560444233410552,11.396616342569846
8218,Niger,3/6/20,1.0,1.0,22442948.0,582396.0,3686254.0,61.599,17.71765059,390.0,89.05999947,16.926487047096597,5.968707559985366,13.274907624752446
8219,Nigeria,3/6/20,1.0,1.0,195874740.0,5381418.0,98611179.0,53.95,215.06498900000003,1960.0,78.33800125,19.09298593636773,7.581209826196346,15.498462652007666
8220,Nicaragua,3/6/20,1.0,1.0,6465513.0,339278.0,3783748.0,74.068,53.72704836,2030.0,39.38899994,15.681993072054807,7.616283561580385,12.734578056726066
8221,Netherlands,3/6/20,0.2,25.6,17231017.0,3307699.0,15764657.0,81.56097561,511.45791039999995,51260.0,12.65999976,16.662221689753558,10.844685508116383,15.01176364177499
8222,Norway,3/6/20,1.0,108.0,5314336.0,906053.0,4370935.0,82.5097561,14.55491954,80610.0,4.731999978,15.48591882067913,11.297390395609458,13.716854185897956
8223,Nepal,3/6/20,1.0,1.0,28087871.0,1608781.0,5544546.0,70.169,195.9391071,970.0,79.38199997,17.150848439713783,6.878326468291325,14.290987928914538
8224,New Zealand,3/6/20,1.0,4.0,4885500.0,764699.0,4227814.0,81.65853659,18.55417569,40640.0,12.34000021,15.401782397053854,10.612532688248846,13.547238879032317
8225,Oman,3/6/20,1.0,16.0,4829483.0,115559.0,4082797.0,77.393,15.6041454,15140.0,2.556999967,15.390250187623643,9.625161575008372,11.657545154580172
8226,Pakistan,3/6/20,1.0,6.0,212215030.0,9152355.0,77810763.0,66.947,275.28931869999997,1590.0,59.25,19.173110615754297,7.372118028337787,16.029521890446585
8227,Panama,3/6/20,1.0,1.0,4176873.0,338524.0,2828119.0,78.149,56.18607748,14370.0,32.20700073,15.245073677834005,9.572967566074247,12.732353223851025
8228,Peru,3/6/20,1.0,1.0,31989256.0,2587417.0,24921870.0,76.286,24.99160625,6470.0,50.95499897,17.280910685647846,8.775085935057266,14.76617102523234
8229,Philippines,3/6/20,1.0,5.0,106651922.0,5463318.0,50027217.0,70.952,357.6883053,3830.0,33.83599949,18.485081033661412,8.25088114470065,15.513567038497516
8230,Papua New Guinea,3/6/20,1.0,1.0,8606316.0,296511.0,1133366.0,64.01,19.00436338,2570.0,78.32900047,15.96800702646874,7.852050207265889,12.59984296877632
8231,Poland,3/6/20,1.0,5.0,37978548.0,6653012.0,22809156.0,77.85121951,124.0358862,14100.0,16.25,17.452532058300548,9.55400099583723,15.710580392727827
8232,Portugal,3/6/20,1.0,13.0,10281762.0,2257243.0,6704840.0,81.12439024,112.2394535,21990.0,12.22599974,16.145882301341658,9.998388557730848,14.629655158064521
8233,Paraguay,3/6/20,1.0,1.0,6956071.0,447290.0,4283896.0,73.992,17.50835892,5670.0,38.44999981,15.75512550517905,8.643120748014027,13.01096466849417
8234,West Bank and Gaza,3/6/20,1.0,7.0,4569087.0,143163.0,3479999.0,73.74,758.9845515,3710.0,22.93400002,15.33482418059193,8.219056661060598,11.871746105255204
8235,Qatar,3/6/20,1.0,8.0,2781677.0,38111.0,2757615.0,79.98100000000001,239.5931955,61150.0,0.133999999,14.838564900697648,11.021101494211369,10.548284472155027
8236,Romania,3/6/20,1.0,9.0,19473936.0,3571267.0,10515536.0,75.3097561,84.63984701,11290.0,25.20800018,16.784587565432933,9.331761227180522,15.08843127276643
8237,Russia,3/6/20,1.0,13.0,144478050.0,21201732.0,107539347.0,72.11902439,8.822079555,10230.0,5.24699989,18.788638157785595,9.23317760587894,16.869593481584296
